tag	name	vr	vm	is_retired
(0014,4040)	Pre-Amplifier Settings Sequence	SQ	1	false
(0014,4050)	Transmit Transducer Settings Sequence	SQ	1	false
(0014,4051)	Receive Transducer Settings Sequence	SQ	1	false
(0014,4052)	Incident Angle	DS	1	false
(0014,4054)	Coupling Technique	ST	1	false
(0014,4056)	Coupling Medium	ST	1	false
(0014,4057)	Coupling Velocity	DS	1	false
(0014,4058)	Probe Center Location X	DS	1	false
(0014,4059)	Probe Center Location Z	DS	1	false
(0014,405A)	Sound Path Length	DS	1	false
(0014,405C)	Delay Law Identifier	ST	1	false
(0014,4060)	Gate Settings Sequence	SQ	1	false
(0014,4062)	Gate Threshold	DS	1	false
(0014,4064)	Velocity of Sound	DS	1	false
(0014,4070)	Calibration Settings Sequence	SQ	1	false
(0014,4072)	Calibration Procedure	ST	1	false
(0014,4074)	Procedure Version	SH	1	false
(0014,4076)	Procedure Creation Date	DA	1	false
(0014,4078)	Procedure Expiration Date	DA	1	false
(0014,407A)	Procedure Last Modified Date	DA	1	false
(0014,407C)	Calibration Time	TM	1-n	false
(0014,407E)	Calibration Date	DA	1-n	false
(0014,4080)	Probe Drive Equipment Sequence	SQ	1	false
(0014,4081)	Drive Type	CS	1	false
(0014,4082)	Probe Drive Notes	LT	1	false
(0014,4083)	Drive Probe Sequence	SQ	1	false
(0014,4084)	Probe Inductance	DS	1	false
(0014,4085)	Probe Resistance	DS	1	false
(0014,4086)	Receive Probe Sequence	SQ	1	false
(0014,4087)	Probe Drive Settings Sequence	SQ	1	false
(0014,4088)	Bridge Resistors	DS	1	false
(0014,4089)	Probe Orientation Angle	DS	1	false
(0014,408B)	User Selected Gain Y	DS	1	false
(0014,408C)	User Selected Phase	DS	1	false
(0014,408D)	User Selected Offset X	DS	1	false
(0014,408E)	User Selected Offset Y	DS	1	false
(0014,4091)	Channel Settings Sequence	SQ	1	false
(0014,4092)	Channel Threshold	DS	1	false
(0014,409A)	Scanner Settings Sequence	SQ	1	false
(0014,409B)	Scan Procedure	ST	1	false
(0014,409C)	Translation Rate X	DS	1	false
(0014,409D)	Translation Rate Y	DS	1	false
(0014,409F)	Channel Overlap	DS	1	false
(0014,40A0)	Image Quality Indicator Type	LO	1-n	false
(0014,40A1)	Image Quality Indicator Material	LO	1-n	false
(0014,40A2)	Image Quality Indicator Size	LO	1-n	false
(0014,4101)	Wave Dimensions Definition Sequence	SQ	1	false
(0014,4102)	Wave Dimension Number	US	1	false
(0014,4103)	Wave Dimension Description	LO	1	false
(0014,4104)	Wave Dimension Unit	US	1	false
(0014,4105)	Wave Dimension Value Type	CS	1	false
(0014,4106)	Wave Dimension Values Sequence	SQ	1-n	false
(0014,4107)	Referenced Wave Dimension	US	1	false
(0014,4108)	Integer Numeric Value	SL	1	false
(0014,4109)	Byte Numeric Value	OB	1	false
(0014,410A)	Short Numeric Value	OW	1	false
(0014,410B)	Single Precision Floating Point Numeric Value	OF	1	false
(0014,410C)	Double Precision Floating Point Numeric Value	OD	1	false
(0014,5002)	LINAC Energy	IS	1	false
(0014,5004)	LINAC Output	IS	1	false
(0014,5100)	Active Aperture	US	1	false
(0014,5101)	Total Aperture	DS	1	false
(0014,5102)	Aperture Elevation	DS	1	false
(0014,5103)	Main Lobe Angle	DS	1	false
(0014,5104)	Main Roof Angle	DS	1	false
(0014,5105)	Connector Type	CS	1	false
(0014,5106)	Wedge Model Number	SH	1	false
(0014,5107)	Wedge Angle Float	DS	1	false
(0014,5108)	Wedge Roof Angle	DS	1	false
(0014,5109)	Wedge Element 1 Position	CS	1	false
(0014,510A)	Wedge Material Velocity	DS	1	false
(0014,510B)	Wedge Material	SH	1	false
(0014,510C)	Wedge Offset Z	DS	1	false
(0014,510D)	Wedge Origin Offset X	DS	1	false
(0014,510E)	Wedge Time Delay	DS	1	false
(0014,510F)	Wedge Name	SH	1	false
(0014,5110)	Wedge Manufacturer Name	SH	1	false
(0014,5111)	Wedge Description	LO	1	false
(0014,5112)	Nominal Beam Angle	DS	1	false
(0014,5113)	Wedge Offset X	DS	1	false
(0014,5114)	Wedge Offset Y	DS	1	false
(0014,5115)	Wedge Total Length	DS	1	false
(0014,5116)	Wedge In Contact Length	DS	1	false
(0014,5117)	Wedge Front Gap	DS	1	false
(0014,5118)	Wedge Total Height	DS	1	false
(0014,5119)	Wedge Front Height	DS	1	false
(0014,511A)	Wedge Rear Height	DS	1	false
(0014,511B)	Wedge Total Width	DS	1	false
(0014,511C)	Wedge In Contact Width	DS	1	false
(0014,511D)	Wedge Chamfer Height	DS	1	false
(0014,511E)	Wedge Curve	CS	1	false
(0014,511F)	Radius Along the Wedge	DS	1	false
(0014,6001)	Thermal Camera Settings Sequence	SQ	1	false
(0014,6002)	Acquisition Frame Rate	DS	1	false
(0014,6003)	Integration Time	DS	1	false
(0014,6004)	Number of Calibration Frames	DS	1	false
(0014,6005)	Number of Rows in Full Acquisition Image	DS	1	false
(0014,6006)	Number Of Columns in Full Acquisition Image	DS	1	false
(0014,6007)	Thermal Source Settings Sequence	SQ	1	false
(0014,6008)	Source Horizontal Pitch	DS	1	false
(0014,6009)	Source Vertical Pitch	DS	1	false
(0014,600A)	Source Horizontal Scan Speed	DS	1	false
(0014,600B)	Thermal Source Modulation Frequency	DS	1	false
(0014,600C)	Induction Source Setting Sequence	SQ	1	false
(0014,600D)	Coil Frequency	DS	1	false
(0014,600E)	Current Amplitude Across Coil	DS	1	false
(0014,600F)	Flash Source Setting Sequence	SQ	1	false
(0014,6010)	Flash Duration	DS	1	false
(0014,6011)	Flash Frame Number	DS	1-n	false
(0014,6012)	Laser Source Setting Sequence	SQ	1	false
(0014,6013)	Horizontal Laser Spot Dimension	DS	1	false
(0014,6014)	Vertical Laser Spot Dimension	DS	1	false
(0014,6015)	Laser Wavelength	DS	1	false
(0014,6016)	Laser Power	DS	1	false
(0014,6017)	Forced Gas Setting Sequence	SQ	1	false
(0014,6018)	Vibration Source Setting Sequence	SQ	1	false
(0014,6019)	Vibration Excitation Frequency	DS	1	false
(0014,601A)	Vibration Excitation Voltage	DS	1	false
(0014,601B)	Thermography Data Capture Method	CS	1	false
(0014,601C)	Thermal Technique	CS	1	false
(0014,601D)	Thermal Camera Core Sequence	SQ	1	false
(0014,601E)	Detector Wavelength Range	CS	1	false
(0014,601F)	Thermal Camera Calibration Type	CS	1	false
(0014,6020)	Acquisition Image Counter	UV	1	false
(0014,6021)	Front Panel Temperature	DS	1	false
(0014,6022)	Air Gap Temperature	DS	1	false
(0014,6023)	Vertical Pixel Size	DS	1	false
(0014,6024)	Horizontal Pixel Size	DS	1	false
(0014,6025)	Data Streaming Protocol	ST	1-n	false
(0014,6026)	Lens Sequence	SQ	1	false
(0014,6027)	Field of View	DS	1	false
(0014,6028)	Lens Filter Manufacturer	LO	1	false
(0014,6029)	Cutoff Filter Type	CS	1	false
(0014,602A)	Lens Filter Cut-Off Wavelength	DS	1-n	false
(0014,602B)	Thermal Source Sequence	SQ	1	false
(0014,602C)	Thermal Source Motion State	CS	1	false
(0014,602D)	Thermal Source Motion Type	CS	1	false
(0014,602E)	Induction Heating Sequence	SQ	1	false
(0014,602F)	Coil Configuration ID	ST	1	false
(0014,6030)	Number of Turns in Coil	DS	1	false
(0014,6031)	Shape of Individual Turn	CS	1	false
(0014,6032)	Size of Individual Turn	DS	1-n	false
(0014,6033)	Distance Between Turns	DS	1-n	false
(0014,6034)	Flash Heating Sequence	SQ	1	false
(0014,6035)	Number of Lamps	DS	1	false
(0014,6036)	Flash Synchronization Protocol	ST	1	false
(0014,6037)	Flash Modification Status	CS	1	false
(0014,6038)	Laser Heating Sequence	SQ	1	false
(0014,6039)	Laser Manufacturer	LO	1	false
(0014,603A)	Laser Model Number	LO	1	false
(0014,603B)	Laser Type Description	ST	1	false
(0014,603C)	Forced Gas Heating Sequence	SQ	1	false
(0014,603D)	Gas Used for Heating/Cooling Part	LO	1	false
(0014,603E)	Vibration/Sonic Heating Sequence	SQ	1	false
(0014,603F)	Probe Manufacturer	LO	1	false
(0014,6040)	Probe Model Number	LO	1	false
(0014,6041)	Aperture Size	DS	1	false
(0014,6042)	Probe Resonant Frequency	DS	1	false
(0014,6043)	Heat Source Description	UT	1	false
(0014,6044)	Surface Preparation with Optical Coating	CS	1	false
(0014,6045)	Optical Coating Type	ST	1	false
(0014,6046)	Thermal Conductivity of Exposed Surface	DS	1	false
(0014,6047)	Material Density	DS	1	false
(0014,6048)	Specific Heat of Inspection Surface	DS	1	false
(0014,6049)	Emissivity of Inspection Surface	DS	1	false
(0014,604A)	Electromagnetic Classification of Inspection Surface	CS	1-n	false
(0014,604C)	Moving Window Size	DS	1	false
(0014,604D)	Moving Window Type	CS	1	false
(0014,604E)	Moving Window Weights	DS	1-n	false
(0014,604F)	Moving Window Pitch	DS	1	false
(0014,6050)	Moving Window Padding Scheme	CS	1	false
(0014,6051)	Moving Window Padding Length	DS	1	false
(0014,6052)	Spatial Filtering Parameters Sequence	SQ	1	false
(0014,6053)	Spatial Filtering Scheme	CS	1	false
(0014,6056)	Horizontal Moving Window Size	DS	1	false
(0014,6057)	Vertical Moving Window Size	DS	1	false
(0014,6059)	Polynomial Fitting Sequence	SQ	1	false
(0014,605A)	Fitting Data Type	CS	1-n	false
(0014,605B)	Operation on Time Axis Before Fitting	CS	1	false
(0014,605C)	Operation on Pixel Intensity Before Fitting	CS	1	false
(0014,605D)	Order of Polynomial	DS	1	false
(0014,605E)	Independent Variable for Polynomial Fit	CS	1	false
(0014,605F)	Polynomial​Coefficients	DS	1-n	false
(0014,6060)	Thermography Pixel Data Unit	CS	1	false
(0016,0001)	White Point	DS	1	false
(0016,0002)	Primary Chromaticities	DS	3	false
(0016,0003)	Battery Level	UT	1	false
(0016,0004)	Exposure Time in Seconds	DS	1	false
(0016,0005)	F-Number	DS	1	false
(0016,0006)	OECF Rows	IS	1	false
(0016,0007)	OECF Columns	IS	1	false
(0016,0008)	OECF Column Names	UC	1-n	false
(0016,0009)	OECF Values	DS	1-n	false
(0016,000A)	Spatial Frequency Response Rows	IS	1	false
(0016,000B)	Spatial Frequency Response Columns	IS	1	false
(0016,000C)	Spatial Frequency Response Column Names	UC	1-n	false
(0016,000D)	Spatial Frequency Response Values	DS	1-n	false
(0016,000E)	Color Filter Array Pattern Rows	IS	1	false
(0016,000F)	Color Filter Array Pattern Columns	IS	1	false
(0016,0010)	Color Filter Array Pattern Values	DS	1-n	false
(0016,0011)	Flash Firing Status	US	1	false
(0016,0012)	Flash Return Status	US	1	false
(0016,0013)	Flash Mode	US	1	false
(0016,0014)	Flash Function Present	US	1	false
(0016,0015)	Flash Red Eye Mode	US	1	false
(0016,0016)	Exposure Program	US	1	false
(0016,0017)	Spectral Sensitivity	UT	1	false
(0016,0018)	Photographic Sensitivity	IS	1	false
(0016,0019)	Self Timer Mode	IS	1	false
(0016,001A)	Sensitivity Type	US	1	false
(0016,001B)	Standard Output Sensitivity	IS	1	false
(0016,001C)	Recommended Exposure Index	IS	1	false
(0016,001D)	ISO Speed​	IS	1	false
(0016,001E)	ISO Speed​​ Latitude yyy	IS	1	false
(0016,001F)	ISO Speed​​ Latitude zzz	IS	1	false
(0016,0020)	EXIF Version	UT	1	false
(0016,0021)	Shutter Speed Value	DS	1	false
(0016,0022)	Aperture Value	DS	1	false
(0016,0023)	Brightness Value	DS	1	false
(0016,0024)	Exposure Bias Value	DS	1	false
(0016,0025)	Max Aperture Value	DS	1	false
(0016,0026)	Subject Distance	DS	1	false
(0016,0027)	Metering Mode	US	1	false
(0016,0028)	Light Source	US	1	false
(0016,0029)	Focal Length	DS	1	false
(0016,002A)	Subject Area	IS	2-4	false
(0016,002B)	Maker Note	OB	1	false
(0016,0030)	Temperature	DS	1	false
(0016,0031)	Humidity	DS	1	false
(0016,0032)	Pressure	DS	1	false
(0016,0033)	Water Depth	DS	1	false
(0016,0034)	Acceleration	DS	1	false
(0016,0035)	Camera Elevation Angle	DS	1	false
(0016,0036)	Flash Energy	DS	1-2	false
(0016,0037)	Subject Location	IS	2	false
(0016,0038)	Photographic Exposure Index	DS	1	false
(0016,0039)	Sensing Method	US	1	false
(0016,003A)	File Source	US	1	false
(0016,003B)	Scene Type	US	1	false
(0016,0041)	Custom Rendered	US	1	false
(0016,0042)	Exposure Mode	US	1	false
(0016,0043)	White Balance	US	1	false
(0016,0044)	Digital Zoom Ratio	DS	1	false
(0016,0045)	Focal Length In 35mm​ Film	IS	1	false
(0016,0046)	Scene Capture Type	US	1	false
(0016,0047)	Gain Control	US	1	false
(0016,0048)	Contrast	US	1	false
(0016,0049)	Saturation	US	1	false
(0016,004A)	Sharpness	US	1	false
(0016,004B)	Device Setting Description	OB	1	false
(0016,004C)	Subject Distance Range	US	1	false
(0016,004D)	Camera Owner Name	UT	1	false
(0016,004E)	Lens Specification	DS	4	false
(0016,004F)	Lens Make	UT	1	false
(0016,0050)	Lens Model	UT	1	false
(0016,0051)	Lens Serial Number	UT	1	false
(0016,0061)	Interoperability Index	CS	1	false
(0016,0062)	Interoperability Version	OB	1	false
(0016,0070)	GPS Version ID	OB	1	false
(0016,0071)	GPS Latitude​ Ref	CS	1	false
(0016,0072)	GPS Latitude​	DS	3	false
(0016,0073)	GPS Longitude Ref	CS	1	false
(0016,0074)	GPS Longitude	DS	3	false
(0016,0075)	GPS Altitude​ Ref	US	1	false
(0016,0076)	GPS Altitude​	DS	1	false
(0016,0077)	GPS Time​ Stamp	DT	1	false
(0016,0078)	GPS Satellites	UT	1	false
(0016,0079)	GPS Status	CS	1	false
(0016,007A)	GPS Measure ​Mode	CS	1	false
(0016,007B)	GPS DOP	DS	1	false
(0016,007C)	GPS Speed​ Ref	CS	1	false
(0016,007D)	GPS Speed​	DS	1	false
(0016,007E)	GPS Track ​Ref	CS	1	false
(0016,007F)	GPS Track	DS	1	false
(0016,0080)	GPS Img​ Direction Ref	CS	1	false
(0016,0081)	GPS Img​ Direction	DS	1	false
(0016,0082)	GPS Map​ Datum	UT	1	false
(0016,0083)	GPS Dest ​Latitude Ref	CS	1	false
(0016,0084)	GPS Dest​ Latitude	DS	3	false
(0016,0085)	GPS Dest​ Longitude Ref	CS	1	false
(0016,0086)	GPS Dest ​Longitude	DS	3	false
(0016,0087)	GPS Dest ​Bearing Ref	CS	1	false
(0016,0088)	GPS Dest ​Bearing	DS	1	false
(0016,0089)	GPS Dest ​Distance Ref	CS	1	false
(0016,008A)	GPS Dest​ Distance	DS	1	false
(0016,008B)	GPS Processing​ Method	OB	1	false
(0016,008C)	GPS Area ​Information	OB	1	false
(0016,008D)	GPS Date​ Stamp	DT	1	false
(0016,008E)	GPS Differential	IS	1	false
(0016,1001)	Light Source Polarization	CS	1	false
(0016,1002)	Emitter Color Temperature	DS	1	false
(0016,1003)	Contact Method	CS	1	false
(0016,1004)	Immersion Media	CS	1-n	false
(0016,1005)	Optical Magnification Factor	DS	1	false
(0018,0010)	Contrast/Bolus Agent	LO	1	false
(0018,0012)	Contrast/Bolus Agent Sequence	SQ	1	false
(0018,0013)	Contrast/Bolus T1 Relaxivity	FL	1	false
(0018,0014)	Contrast/Bolus Administration Route Sequence	SQ	1	false
(0018,0015)	Body Part Examined	CS	1	false
(0018,0020)	Scanning Sequence	CS	1-n	false
(0018,0021)	Sequence Variant	CS	1-n	false
(0018,0022)	Scan Options	CS	1-n	false
(0018,0023)	MR Acquisition Type	CS	1	false
(0018,0024)	Sequence Name	SH	1	false
(0018,0025)	Angio Flag	CS	1	false
(0018,0026)	Intervention Drug Information Sequence	SQ	1	false
(0018,0027)	Intervention Drug Stop Time	TM	1	false
(0018,0028)	Intervention Drug Dose	DS	1	false
(0018,0029)	Intervention Drug Code Sequence	SQ	1	false
(0018,002A)	Additional Drug Sequence	SQ	1	false
(0018,0030)	Radionuclide	LO	1-n	true
(0018,0031)	Radiopharmaceutical	LO	1	false
(0018,0032)	Energy Window Centerline	DS	1	true
(0018,0033)	Energy Window Total Width	DS	1-n	true
(0018,0034)	Intervention Drug Name	LO	1	false
(0018,0035)	Intervention Drug Start Time	TM	1	false
(0018,0036)	Intervention Sequence	SQ	1	false
(0018,0037)	Therapy Type	CS	1	true
(0018,0038)	Intervention Status	CS	1	false
(0018,0039)	Therapy Description	CS	1	true
(0018,003A)	Intervention Description	ST	1	false
(0018,0040)	Cine Rate	IS	1	false
(0018,0042)	Initial Cine Run State	CS	1	false
(0018,0050)	Slice Thickness	DS	1	false
(0018,0060)	KVP	DS	1	false
(0018,0070)	Counts Accumulated	IS	1	false
(0018,0071)	Acquisition Termination Condition	CS	1	false
(0018,0072)	Effective Duration	DS	1	false
(0018,0073)	Acquisition Start Condition	CS	1	false
(0018,0074)	Acquisition Start Condition Data	IS	1	false
(0018,0075)	Acquisition Termination Condition Data	IS	1	false
(0018,0080)	Repetition Time	DS	1	false
(0018,0081)	Echo Time	DS	1	false
(0018,0082)	Inversion Time	DS	1	false
(0018,0083)	Number of Averages	DS	1	false
(0018,0084)	Imaging Frequency	DS	1	false
(0018,0085)	Imaged Nucleus	SH	1	false
(0018,0086)	Echo Number(s)	IS	1-n	false
(0018,0087)	Magnetic Field Strength	DS	1	false
(0018,0088)	Spacing Between Slices	DS	1	false
(0018,0089)	Number of Phase Encoding Steps	IS	1	false
(0018,0090)	Data Collection Diameter	DS	1	false
(0018,0091)	Echo Train Length	IS	1	false
(0018,0093)	Percent Sampling	DS	1	false
(0018,0094)	Percent Phase Field of View	DS	1	false
(0018,0095)	Pixel Bandwidth	DS	1	false
(0018,1000)	Device Serial Number	LO	1	false
(0018,1002)	Device UID	UI	1	false
(0018,1003)	Device ID	LO	1	false
(0018,1004)	Plate ID	LO	1	false
(0018,1005)	Generator ID	LO	1	false
(0018,1006)	Grid ID	LO	1	false
(0018,1007)	Cassette ID	LO	1	false
(0018,1008)	Gantry ID	LO	1	false
(0018,1009)	Unique Device Identifier	UT	1	false
(0018,100A)	UDI Sequence	SQ	1	false
(0018,100B)	Manufacturer&#x27;s Device Class UID	UI	1-n	false
(0018,1010)	Secondary Capture Device ID	LO	1	false
(0018,1011)	Hardcopy Creation Device ID	LO	1	true
(0018,1012)	Date of Secondary Capture	DA	1	false
(0018,1014)	Time of Secondary Capture	TM	1	false
(0018,1016)	Secondary Capture Device Manufacturer	LO	1	false
(0018,1017)	Hardcopy Device Manufacturer	LO	1	true
(0018,1018)	Secondary Capture Device Manufacturer&#x27;s Model Name	LO	1	false
(0018,1019)	Secondary Capture Device Software Versions	LO	1-n	false
(0018,101A)	Hardcopy Device Software Version	LO	1-n	true
(0018,101B)	Hardcopy Device Manufacturer&#x27;s Model Name	LO	1	true
(0018,1020)	Software Versions	LO	1-n	false
(0018,1022)	Video Image Format Acquired	SH	1	false
(0018,1023)	Digital Image Format Acquired	LO	1	false
(0018,1030)	Protocol Name	LO	1	false
(0018,1040)	Contrast/Bolus Route	LO	1	false
(0018,1041)	Contrast/Bolus Volume	DS	1	false
(0018,1042)	Contrast/Bolus Start Time	TM	1	false
(0018,1043)	Contrast/Bolus Stop Time	TM	1	false
(0018,1044)	Contrast/Bolus Total Dose	DS	1	false
(0018,1045)	Syringe Counts	IS	1	false
(0018,1046)	Contrast Flow Rate	DS	1-n	false
(0018,1047)	Contrast Flow Duration	DS	1-n	false
(0018,1048)	Contrast/Bolus Ingredient	CS	1	false
(0018,1049)	Contrast/Bolus Ingredient Concentration	DS	1	false
(0018,1050)	Spatial Resolution	DS	1	false
(0018,1060)	Trigger Time	DS	1	false
(0018,1061)	Trigger Source or Type	LO	1	false
(0018,1062)	Nominal Interval	IS	1	false
(0018,1063)	Frame Time	DS	1	false
(0018,1064)	Cardiac Framing Type	LO	1	false
(0018,1065)	Frame Time Vector	DS	1-n	false
(0018,1066)	Frame Delay	DS	1	false
(0018,1067)	Image Trigger Delay	DS	1	false
(0018,1068)	Multiplex Group Time Offset	DS	1	false
(0018,1069)	Trigger Time Offset	DS	1	false
(0018,106A)	Synchronization Trigger	CS	1	false
(0018,106C)	Synchronization Channel	US	2	false
(0018,106E)	Trigger Sample Position	UL	1	false
(0018,1070)	Radiopharmaceutical Route	LO	1	false
(0018,1071)	Radiopharmaceutical Volume	DS	1	false
(0018,1072)	Radiopharmaceutical Start Time	TM	1	false
(0018,1073)	Radiopharmaceutical Stop Time	TM	1	false
(0018,1074)	Radionuclide Total Dose	DS	1	false
(0018,1075)	Radionuclide Half Life	DS	1	false
(0018,1076)	Radionuclide Positron Fraction	DS	1	false
(0018,1077)	Radiopharmaceutical Specific Activity	DS	1	false
(0018,1078)	Radiopharmaceutical Start DateTime	DT	1	false
(0018,1079)	Radiopharmaceutical Stop DateTime	DT	1	false
(0018,1080)	Beat Rejection Flag	CS	1	false
(0018,1081)	Low R-R Value	IS	1	false
(0018,1082)	High R-R Value	IS	1	false
(0018,1083)	Intervals Acquired	IS	1	false
(0018,1084)	Intervals Rejected	IS	1	false
(0018,1085)	PVC Rejection	LO	1	false
(0018,1086)	Skip Beats	IS	1	false
(0018,1088)	Heart Rate	IS	1	false
(0018,1090)	Cardiac Number of Images	IS	1	false
(0018,1094)	Trigger Window	IS	1	false
(0018,1100)	Reconstruction Diameter	DS	1	false
(0018,1110)	Distance Source to Detector	DS	1	false
(0018,1111)	Distance Source to Patient	DS	1	false
(0018,1114)	Estimated Radiographic Magnification Factor	DS	1	false
(0018,1120)	Gantry/Detector Tilt	DS	1	false
(0018,1121)	Gantry/Detector Slew	DS	1	false
(0018,1130)	Table Height	DS	1	false
(0018,1131)	Table Traverse	DS	1	false
(0018,1134)	Table Motion	CS	1	false
(0018,1135)	Table Vertical Increment	DS	1-n	false
